Transaction Date,Transaction Type,Transaction Number,Transaction State,Details,Seller SKU,Jumia SKU,Amount,Statement Start Date,Statement End Date,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Tracking Number,Comment,Local Exchange rate,Country Code,Statement Number
2025-07-31 09:32:39,Commission,T2507310932391-92QR7,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,-400.12,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,327134267,29360664,DELIVERED,,JG-NPT-327134267-5098,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:30:48,Outbound Fee,T2507310930486-LDYSZ,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,372734267,29360409,DELIVERED,KE-3PL-Cossim Nairobi-Fleet,JG-NAW-372734267-3730,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:35:08,Item Price Credit,T2507310935089-GJGA8,APPROVED,Rechargeable portable electric saw,YC-FY-dianju,GE840IP66EJCKNAFAMZ-459949125,5601.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,354832267,29368162,DELIVERED,,JG-NIF-354832267-3849,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:35:08,Commission,T2507310935089-NLF48,APPROVED,Rechargeable portable electric saw,YC-FY-dianju,GE840IP66EJCKNAFAMZ-459949125,-952.17,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,354832267,29368162,DELIVERED,,JG-NIF-354832267-3849,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:39:37,Item Price Credit,T2507310939373-ZEDAN,APPROVED,5pcs 3 Colors Eyebrow Pen,KE-5PCSEYEB-00003,GE840ST56Z7KMNAFAMZ-441914584,1200.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,339613467,29351570,DELIVERED,,JG-CZS-339613467-4621,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:39:37,Outbound Fee,T2507310939374-3S8JE,APPROVED,5pcs 3 Colors Eyebrow Pen,KE-5PCSEYEB-00003,GE840ST56Z7KMNAFAMZ-441914584,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,339613467,29351570,DELIVERED,,JG-CZS-339613467-4621,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:35:09,Outbound Fee,T2507310935090-ZEG5V,APPROVED,Rechargeable portable electric saw,YC-FY-dianju,GE840IP66EJCKNAFAMZ-459949125,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,354832267,29368162,DELIVERED,,JG-NIF-354832267-3849,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:42:24,Item Price Credit,T2507310942249-QTK1X,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,6000.52,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361829467,29305644,DELIVERED,,JE-CNS-361829467-5900,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:41:27,Commission,T2507310941279-FLG8G,APPROVED,Rechargeable portable electric saw,YC-FY-dianju,GE840IP66EJCKNAFAMZ-459949125,-952.17,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,385482267,29364371,DELIVERED,,JG-NAZ-385482267-6105,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:41:28,Item Price Credit,T2507310941280-SPXBE,APPROVED,Rechargeable portable electric saw,YC-FY-dianju,GE840IP66EJCKNAFAMZ-459949125,5601.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,385482267,29364371,DELIVERED,,JG-NAZ-385482267-6105,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:41:28,Outbound Fee,T2507310941281-V8JGI,APPROVED,Rechargeable portable electric saw,YC-FY-dianju,GE840IP66EJCKNAFAMZ-459949125,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,385482267,29364371,DELIVERED,,JG-NAZ-385482267-6105,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:39:37,Commission,T2507310939372-OXURB,APPROVED,5pcs 3 Colors Eyebrow Pen,KE-5PCSEYEB-00003,GE840ST56Z7KMNAFAMZ-441914584,-240.13,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,339613467,29351570,DELIVERED,,JG-CZS-339613467-4621,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:42:24,Commission,T2507310942249-DMWQQ,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,-1020.09,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361829467,29305644,DELIVERED,,JE-CNS-361829467-5900,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:42:25,Outbound Fee,T2507310942250-2WEOT,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361829467,29305644,DELIVERED,,JE-CNS-361829467-5900,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:49:05,Commission,T2507310949055-2XRID,APPROVED,Fashion Waterproof Non Tarnish Stainless Steel Jewelry Small Square J Letter Pendant Necklace Link Chain Necklaces,YC-xiaoqi-Jxianglian,GE549FC5BUOWUNAFAMZ-461704838,-281.13,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,384872267,29365585,DELIVERED,,JG-NIF-384872267-6325,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:49:05,Outbound Fee,T2507310949057-3S4IY,APPROVED,Fashion Waterproof Non Tarnish Stainless Steel Jewelry Small Square J Letter Pendant Necklace Link Chain Necklaces,YC-xiaoqi-Jxianglian,GE549FC5BUOWUNAFAMZ-461704838,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,384872267,29365585,DELIVERED,,JG-NIF-384872267-6325,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:49:05,Item Price Credit,T2507310949055-6KTMV,APPROVED,Fashion Waterproof Non Tarnish Stainless Steel Jewelry Small Square J Letter Pendant Necklace Link Chain Necklaces,YC-xiaoqi-Jxianglian,GE549FC5BUOWUNAFAMZ-461704838,1405.66,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,384872267,29365585,DELIVERED,,JG-NIF-384872267-6325,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:52:41,Outbound Fee,T2507310952412-HNULL,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,-107.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,343251467,29343059,RETURNED,,JG-FBQ-343251467-0067,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:52:41,Item Price Credit,T2507310952411-LZYC4,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,1997.94,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,343251467,29343059,RETURNED,,JG-FBQ-343251467-0067,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:56:27,Item Price Credit,T2507310956278-2AHHF,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,2000.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,366442267,29360851,DELIVERED,,JG-NQT-366442267-9001,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:56:27,Commission,T2507310956278-MJF7N,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,-400.12,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,366442267,29360851,DELIVERED,,JG-NQT-366442267-9001,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:56:27,Outbound Fee,T2507310956279-0V2PW,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,-107.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,366442267,29360851,DELIVERED,,JG-NQT-366442267-9001,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:11:11,Outbound Fee,T2507311011118-ZMOUO,APPROVED,Travel Car Window Front Retractable Sunshade Auto Windshield Sunshade,YC-FY-qichefangshaizhao,FA113CA5EZXW7NAFAMZ-458088254,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,382252267,29366176,DELIVERED,,JG-NLV-382252267-4721,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:05:31,Outbound Fee,T2507310905319-WS6IY,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,385833467,29352627,DELIVERED,KE-Adams-Fleet,JG-NAI-385833467-9906,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:11:11,Commission,T2507311011116-82SSX,APPROVED,Travel Car Window Front Retractable Sunshade Auto Windshield Sunshade,YC-FY-qichefangshaizhao,FA113CA5EZXW7NAFAMZ-458088254,-701.89,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,382252267,29366176,DELIVERED,,JG-NLV-382252267-4721,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:05:31,Commission,T2507310905318-HMB3G,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-299.36,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,385833467,29352627,DELIVERED,KE-Adams-Fleet,JG-NAI-385833467-9906,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:35,Commission,T2507311013358-GNDEY,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-299.36,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351272,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:35,Outbound Fee,T2507311013354-6EL27,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351273,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:34,Item Price Credit,T2507311013349-LNKHQ,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,1496.78,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351274,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:34,Commission,T2507311013344-TCQ7F,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-299.36,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351275,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:34,Outbound Fee,T2507311013345-WV6Z5,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351275,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:35,Outbound Fee,T2507311013350-EPN3F,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351274,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:35,Outbound Fee,T2507311013359-JY4MB,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351272,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:35,Item Price Credit,T2507311013358-MUQZH,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,1496.78,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351272,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:35,Commission,T2507311013353-KTF7I,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-299.36,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351273,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:34,Item Price Credit,T2507311013344-2ISFM,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,1496.78,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351275,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:34,Commission,T2507311013348-HP6RE,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-299.36,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351274,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:13:35,Item Price Credit,T2507311013354-QE6OA,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,1496.78,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389353467,29351273,DELIVERED,,JG-NHZ-389353467-3427,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:21:59,Outbound Fee,T2507311021598-R9FXV,APPROVED,acuum Cleaning Robot Charging Household Floor Cleaning Machine 3-in-1 Integrated Machine Vacuum Cleaner ,YC-XXF-saodijiqiren,GE840HA55OT03NAFAMZ-458026020,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361462267,29362614,DELIVERED,KE-Adams-Fleet,JG-NAI-361462267-9043,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:29:35,Outbound Fee,T2507311029357-5E5J0,APPROVED,Fengshui rich brave wealth bracelet + auspicious cloud ring,YC-XXF-pixiu,FA113FC5U5MSVNAFAMZ-457883286,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364343467,29345893,DELIVERED,KE-Adams-Fleet,JG-NAI-364343467-2463,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:21:59,Commission,T2507311021597-OWRJC,APPROVED,acuum Cleaning Robot Charging Household Floor Cleaning Machine 3-in-1 Integrated Machine Vacuum Cleaner ,YC-XXF-saodijiqiren,GE840HA55OT03NAFAMZ-458026020,-335.91,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361462267,29362614,DELIVERED,KE-Adams-Fleet,JG-NAI-361462267-9043,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:21:59,Item Price Credit,T2507311021597-USYLA,APPROVED,acuum Cleaning Robot Charging Household Floor Cleaning Machine 3-in-1 Integrated Machine Vacuum Cleaner ,YC-XXF-saodijiqiren,GE840HA55OT03NAFAMZ-458026020,2799.26,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361462267,29362614,DELIVERED,KE-Adams-Fleet,JG-NAI-361462267-9043,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:29:35,Item Price Credit,T2507311029357-9UJXQ,APPROVED,Fengshui rich brave wealth bracelet + auspicious cloud ring,YC-XXF-pixiu,FA113FC5U5MSVNAFAMZ-457883286,1799.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364343467,29345893,DELIVERED,KE-Adams-Fleet,JG-NAI-364343467-2463,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:29:35,Commission,T2507311029356-CPJJ8,APPROVED,Fengshui rich brave wealth bracelet + auspicious cloud ring,YC-XXF-pixiu,FA113FC5U5MSVNAFAMZ-457883286,-359.92,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364343467,29345893,DELIVERED,KE-Adams-Fleet,JG-NAI-364343467-2463,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:38:29,Outbound Fee,T2507311038293-8JPRB,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,-107.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,397732267,29368331,DELIVERED,KE-Adams-Fleet,JG-NAI-397732267-7243,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:38:29,Commission,T2507311038292-8JVHR,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,-400.12,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,397732267,29368331,DELIVERED,KE-Adams-Fleet,JG-NAI-397732267-7243,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:38:29,Item Price Credit,T2507311038292-VHWAW,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,2000.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,397732267,29368331,DELIVERED,KE-Adams-Fleet,JG-NAI-397732267-7243,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:51:50,Commission,T2507311051509-FU8I7,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,-400.12,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,322675467,29333617,DELIVERED,,JE-KCB-322675467-2425,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:51:51,Outbound Fee,T2507311051510-HE9B6,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,-107.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,322675467,29333617,DELIVERED,,JE-KCB-322675467-2425,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:51:50,Item Price Credit,T2507311051509-WXMDO,APPROVED,Waterproof Women's Crossbody Bag,KE-WCB-00001,GE840FC5ZXWB4NAFAMZ-444815850,2000.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,322675467,29333617,DELIVERED,,JE-KCB-322675467-2425,  ,134.00,KE,PS250728KE141JJ
2025-07-31 09:52:41,Commission,T2507310952410-FIVJJ,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,-399.59,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,343251467,29343059,RETURNED,,JG-FBQ-343251467-0067,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:07:26,Commission,T2507311107262-1ECAX,APPROVED,14-in-1 Sink Wrench,KE-SW-00020,GE840IP5YLR4ONAFAMZ-444530265,-238.05,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,344922267,29361960,DELIVERED,,JG-NAX-344922267-9895,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:07:26,Item Price Credit,T2507311107263-LDUAA,APPROVED,14-in-1 Sink Wrench,KE-SW-00020,GE840IP5YLR4ONAFAMZ-444530265,1400.30,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,344922267,29361960,DELIVERED,,JG-NAX-344922267-9895,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:03:36,Outbound Fee,T2507311103368-ADOZY,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,332631467,29344504,DELIVERED,,JG-NAX-332631467-2939,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:03:36,Item Price Credit,T2507311103367-NLFPQ,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,6000.52,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,332631467,29344504,DELIVERED,,JG-NAX-332631467-2939,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:03:36,Commission,T2507311103367-MV7EC,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,-1020.09,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,332631467,29344504,DELIVERED,,JG-NAX-332631467-2939,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:07:26,Outbound Fee,T2507311107263-TAMED,APPROVED,14-in-1 Sink Wrench,KE-SW-00020,GE840IP5YLR4ONAFAMZ-444530265,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,344922267,29361960,DELIVERED,,JG-NAX-344922267-9895,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:11:11,Item Price Credit,T2507311011117-IAGJK,APPROVED,Travel Car Window Front Retractable Sunshade Auto Windshield Sunshade,YC-FY-qichefangshaizhao,FA113CA5EZXW7NAFAMZ-458088254,3509.46,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,382252267,29366176,DELIVERED,,JG-NLV-382252267-4721,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:23:40,Item Price Credit,T2507311123402-0GVK5,APPROVED,Shoulder Crossbody Bag,Ke-SCB-00010,GE840FC52WY7UNAFAMZ-442209896,2000.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,388295327,29257566,DELIVERED,,JE-GML-388295327-2733,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:19:48,Outbound Fee,T2507311019485-FVCPA,APPROVED,High Quality Mini Portable Electric Shaver Razor for Men Twin Blade Rechargeable IPX7 Waterproof Pocket-friendly,YC-xiaoqi-tixudao,GE840ST6BC35UNAFAMZ-459775034,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,393772267,29365702,DELIVERED,KE-Adams-Fleet,JG-NAI-393772267-4407,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:19:48,Item Price Credit,T2507311019484-4CXNK,APPROVED,High Quality Mini Portable Electric Shaver Razor for Men Twin Blade Rechargeable IPX7 Waterproof Pocket-friendly,YC-xiaoqi-tixudao,GE840ST6BC35UNAFAMZ-459775034,2900.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,393772267,29365702,DELIVERED,KE-Adams-Fleet,JG-NAI-393772267-4407,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:23:40,Commission,T2507311123402-QXOJV,APPROVED,Shoulder Crossbody Bag,Ke-SCB-00010,GE840FC52WY7UNAFAMZ-442209896,-400.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,388295327,29257566,DELIVERED,,JE-GML-388295327-2733,  ,134.00,KE,PS250728KE141JJ
2025-07-31 10:19:48,Commission,T2507311019484-7QVDP,APPROVED,High Quality Mini Portable Electric Shaver Razor for Men Twin Blade Rechargeable IPX7 Waterproof Pocket-friendly,YC-xiaoqi-tixudao,GE840ST6BC35UNAFAMZ-459775034,-435.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,393772267,29365702,DELIVERED,KE-Adams-Fleet,JG-NAI-393772267-4407,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:25:17,Item Price Credit,T2507311125172-NOLHO,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,1997.94,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,347914267,29359314,DELIVERED,,JG-NAX-347914267-0150,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:25:17,Commission,T2507311125172-S2MX4,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,-399.59,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,347914267,29359314,DELIVERED,,JG-NAX-347914267-0150,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:23:40,Outbound Fee,T2507311123403-EFBCL,APPROVED,Shoulder Crossbody Bag,Ke-SCB-00010,GE840FC52WY7UNAFAMZ-442209896,-107.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,388295327,29257566,DELIVERED,,JE-GML-388295327-2733,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:30:45,Outbound Fee,T2507311130453-VP0PV,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,386636467,29303464,DELIVERED,,JE-RBB-386636467-6567,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:30:45,Item Price Credit,T2507311130452-PIS0S,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,6000.52,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,386636467,29303464,DELIVERED,,JE-RBB-386636467-6567,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:30:45,Commission,T2507311130452-UZRSZ,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,-1020.09,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,386636467,29303464,DELIVERED,,JE-RBB-386636467-6567,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:42:52,Outbound Fee,T2507311142522-PAZJR,APPROVED,Colorful Plastic Solar LED Garden Lights with Wind Chime Strings Waterproof IP65 Copper Lamp Body Outdoor Landscape Decoration,YC-xiaoqi-caideng,GE840SE5ZG62INAFAMZ-459722819,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,315857467,29326319,DELIVERED,,JE-MCV-315857467-3489,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:42:52,Commission,T2507311142526-1LAL6,APPROVED,Colorful Plastic Solar LED Garden Lights with Wind Chime Strings Waterproof IP65 Copper Lamp Body Outdoor Landscape Decoration,YC-xiaoqi-caideng,GE840SE5ZG62INAFAMZ-459722819,-600.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,315857467,29326320,DELIVERED,,JE-MCV-315857467-3489,  ,134.00,KE,PS250728KE141JJ
2025-07-31 11:42:52,Item Price Credit,T2507311142521-V3LTG,APPROVED,Colorful Plastic Solar LED Garden Lights with Wind Chime Strings Waterproof IP65 Copper Lamp Body Outdoor Landscape Decoration,YC-xiaoqi-caideng,GE840SE5ZG62INAFAMZ-459722819,3000.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,315857467,29326319,DELIVERED,,JE-MCV-315857467-3489,  ,134.00,KE,PS250728KE141JJ
